Gene,Xobs
YOL026C,0.0509411156152522
YIL152W,0.0635793635126433
YGL056C,0.00391557577008196
YDR321W,0.00251626501158776
YPL143W,0.105101315939824
YOR028C,0.0465364363167136
YMR223W,0.00136752998584798
YGL229C,0.0431455398272444
YBR012WA,0.220518864486933
YNR014W,0.00974958836444455
YHR022C,0.0232855129339018
YPR138C,0.0728649526062503
YOR043W,0.0668686575900225
YKR086W,0.0224296603225483
YKL106W,0.00505149252620914
YDL197C,0.0180922893286923
YGL148W,1.60786758596604
YGR168C,0.00236017278263029
YJR043C,0.00875296725424011
YDR003W,0.00262904082100441
YBR044C,0.147678822537493
YGR121C,0.135365356808149
YPL250C,0.0261743834197743
YKL218C,0.362039996320507
YDR132C,0.0459651612792793
YFR006W,0.142846885569489
YDL211C,0.0316406976046833
YNL066W,0.00770813768609072
YKL024C,0.0208007579014601
YKL060C,0.0772862535223956
YNL180C,0.0507119508922467
YKL220C,0.0450242807354079
YGL016W,0.0232492867215406
YBR112C,0.0636473309685742
YMR028W,0.045226354508866
YDL003W,0.00679335122197132
YDR175C,0.0678194370777679
YDR407C,0.101735045982043
YOR236W,0.0866929496277561
YGR093W,0.0113931730789591
YLR024C,0.0306430217110344
YOR145C,0.00334898553181392
YDR492W,0.0297500221422117
YCR047C,0.00360734747821302
YML114C,0.00434505999044796
YMR180C,0.202498276517576
YOR052C,0.00828471878191441
YPR060C,1.95660289533312
YJL003W,0.070950826966319
YJL082W,0.125365464052809
YCR096C,0.239569992323107
YGR276C,0.0522594200635138
YJR144W,0.0917728042181687
YDR125C,0.0180462153757308
YMR295C,0.00699106724626269
YFR045W,0.00781709883622466
YDR082W,0.00167051672739576
YBR203W,0.00126373605720716
YIL050W,0.109191127714926
YGR033C,0.0271263723774168
YJL079C,0.222601846650039
YHR158C,1.2561044038007
YDR239C,0.170943377389258
YGL156W,0.126087573344609
YNR039C,0.00718089925166081
YGL063W,0.0173901099776097
YEL042W,0.0890388031475405
YBR123C,0.0636473309685742
YHR126C,0.058994810983617
YBR220C,0.00126373605720716
YKL179C,0.00671617252572047
YDR200C,0.0219179966033559
YBL113C,0.0616258981339097
YOR269W,0.0197465441120611
YPL009C,0.0265361001568949
YBL074C,0.349185118987479
YJL216C,0.0111545620770939
YMR170C,0.193427837600188
YPL082C,0.00331101265473749
YCR008W,0.00622134560304973
YBR157C,0.00446804207821485
YLR239C,0.00265026087633553
YGR217W,0.0303764538912684
YBL097W,14.561234186852
YJL019W,0.206098069258076
YGL050W,0.00169082105604047
YPL054W,0.00540005019273417
YOL096C,0.00718089925166081
YNL020C,0.220007230363642
YNL002C,0.0513520553628549
YDR153C,0.229308514295705
YGL103W,0.0719600984147697
YPL279C,0.00552664434146275
YDR085C,7.18120000253447
YJL163C,0.371034465416306
YMR247C,0.121355941135575
YPL148C,0.0265361001568949
YPL209C,0.0301818963336722
YOL081W,0.00490969837568637
YLR445W,0.0212146034924742
YBR152W,0.241324849682291
YPR165W,0.00650587627704237
YBR011C,1.00713520084263
YIL104C,0.0163062696771359
YDR531W,0.0252770004043998
YOR238W,0.0784569856943461
YIL135C,0.00647478849994458
YMR111C,0.629271237925744
YBR283C,0.756801703961467
YLR035C,0.0676208561025867
YML031W,0.303804854470344
YGR174C,0.0125810172344266
YAR003W,0.00784924075190136
YLL061W,0.0208007579014601
YCR016W,0.00826468439379215
YGL077C,0.0754034265631082
YMR217W,0.118994329444064
YLR293C,0.00469638470530584
YMR185W,0.00434505999044796
YKR097W,0.000910398735086422
YNL099C,0.554831641750319
YDR489W,2.1304175994454
YMR321C,0.193427837600188
YDR371W,0.0361885133715771
YKL059C,0.0152910096723918
YPR016C,0.0265361001568949
YNR034W,0.0216363024447733
YLR014C,0.188711142383648
YDL066W,0.458168254292732
YNR050C,0.162220622407485
YOR352W,0.321082163110859
YOL114C,0.0214959746794427
YJL091C,0.015102614226561
YLR401C,0.0956733186678731
YLR449W,0.0131226188448908
YBR264C,0.00126373605720716
YOR159C,0.0531434333996286
YLR128W,0.0121871777963288
YJR117W,0.125365464052809
YBR012WB,0.0227636939978268
YLL066C,0.028058226522998
YNL334C,0.00699106724626269
YJL153C,0.152139174429935
YLR179C,0.00796795970668825
YOL103W,0.000738529783326799
YIL160C,0.0102823452355808
YAL063C,0.0096166175025351
YIL045W,0.0248617454752921
YFL048C,0.0350202982114243
YMR038C,0.190934794413378
YDL080C,0.00907193825986126
YBR015C,0.0227636939978268
YNL118C,0.0673141290320853
YHR149C,0.0311156825170153
YNL067W,0.00218337776673731
YER060W,0.0834434332638701
YPL110C,0.0173269575888404
YHR140W,0.0993708112483437
YNL329C,0.0024129426805391
YBR009C,0.0141228900042559
YJL170C,0.0122114036336681
YMR195W,0.0770091636458962
YPR135W,0.0030344429016362
YER037W,0.110991155765274
YCL011C,0.00515700638832406
YDR424C,0.0206910086465281
YPR113W,0.143635737563353
YML059C,0.00716337574679414
YGL043W,0.0353491534363645
YFR023W,0.0581628553004723
YLR418C,0.0430492889428614
YHL047C,0.0252987946250561
YDR435C,0.733925149454973
YMR013C,0.0854328872096441
YHL020C,0.0810743463168072
YPR172W,0.143635737563353
YHL048W,0.0244444856320339
YLR283W,0.0204286210165038
YOR063W,0.0216363024447733
YGL162W,0.00197333215431875
YBR143C,0.0532109849880437
YDL113C,0.239569992323107
YHR124W,0.326437268949816
YMR011W,0.0239781405084626
YGR023W,0.00205631787248213
YBL089W,0.285703892235834
YML016C,0.0430492889428614
YHR191C,0.0184475159854004
YJL179W,0.0102950266734908
YNR063W,0.646310958778265
YDR191W,0.0316406976046833
YPL280W,0.242386685429896
YDR328C,0.0459651612792793
YIL043C,0.00492294873672451
YPR097W,0.0643883216505238
YDR156W,0.0131168200710994
YOR295W,0.000932356020144985
YDR452W,0.0116153696200776
YJL117W,1.2561044038007
YPL060W,0.00216538962416655
YDR339C,0.0678194370777679
YBR276C,0.0102321670553008
YEL023C,0.178318093156218
YGL081W,0.00299327246675068
YGR256W,0.133787931346142
YER177W,1.26490171743631
YHR111W,0.00397891671504213
YLR367W,0.0772780334272502
YJL077C,0.0189276747312827
YDR121W,0.00467595091861493
YKL133C,0.467656140308749
YBL099W,0.285703892235834
YDR080W,0.0604102403851921
YLR191W,0.12738823435716
YML105C,0.00154315321988144
YLR313C,0.51594444151895
YJL078C,0.058994810983617
YNR009W,0.118994329444064
