Gene,Xobs
YKL067W,2.4393315818
YKL071W,1.2870437966
YKL080W,0.0216305765
YKL084W,0.0379014192
YKL096W,0.0231927224
YKL108W,0.3118951955
YKL110C,0.0031178002
YKL117W,0.1385035541
YKL122C,0.1552564995
YKL124W,0.0161074496
YKL128C,0.0387839845
YKL142W,0.0756675541
YKL145W,0.0294703575
YKL155C,0.2029090273
YKL157W,0.9870822302
YKL161C,0.0074402162
YKL165C,0.5789504611
YKL183W,0.0287974416
YKL187C,0.0048320044
YKL210W,0.0216305765
YKL215C,0.1008036454
YKL217W,0.0498253798
YKL221W,0.0057719829
YKL222C,0.0067303324
YKR004C,0.0073043362
YKR007W,0.1340460954
YKR013W,0.0609937414
YKR016W,0.7652075351
YKR017C,0.1348217039
YKR034W,0.2019188568
YKR038C,0.0109976432
YKR042W,0.3118951955
YKR044W,0.0078780939
YKR051W,0.0535524993
YKR052C,1.6317710215
YKR055W,0.0603127609
YKR057W,0.00800409
YKR058W,0.0200882045
YKR060W,0.0888836709
YKR066C,0.0147730007
YKR067W,0.082360151
YKR069W,0.0331532978
YKR070W,0.016067457
YKR074W,0.0498253798
YKR081C,0.0104880996
YKR087C,0.0117505328
YKR089C,0.0024606143
YKR093W,0.0041895251
YKR102W,0.0231096969
YKR104W,0.0376623319
YLL001W,0.0054661072
YLL002W,0.0056619498
YLL004W,0.0934799955
YLL005C,0.0065100026
YLL012W,0.0030370963
YLL014W,0.0235155733
YLL021W,0.0870300523
YLL022C,0.1385035541
YLL029W,0.0088273527
YLL033W,0.5106795443
YLL035W,0.0027669229
YLL042C,0.0141905464
YLL043W,0.1175316755
YLL057C,0.2770567475
YLL060C,0.0080995357
YLL067C,0.0453318493
YLR002C,0.1755256991
YLR015W,0.0321228217
YLR016C,0.0056619498
YLR019W,0.0030560774
YLR020C,0.0476815789
YLR027C,0.2356394963
YLR028C,4.9723213564
YLR030W,0.0014286944
YLR031W,0.0331532978
YLR042C,0.1482561849
YLR053C,0.0236266794
YLR054C,0.2049955109
YLR066W,0.0504627878
YLR067C,0.0078207015
YLR069C,0.0047809475
YLR072W,0.1221702111
YLR083C,0.2343872658
YLR086W,0.0177250872
YLR097C,0.2090132901
YLR098C,0.0119083579
YLR100W,0.0042877248
YLR107W,0.1475082177
YLR118C,0.0404421263
YLR125W,0.263098627
YLR129W,0.0508926028
YLR131C,0.1205323953
YLR133W,0.0055449612
YLR134W,0.068225257
YLR142W,0.0299355487
YLR143W,0.0923594167
YLR149C,0.029619788
YLR158C,0.2381827832
YLR160C,3.8213250422
YLR164W,0.5297105904
YLR165C,0.0356761131
YLR182W,0.0048422284
YLR183C,4.664791194
YLR188W,0.0542157876
YLR199C,0.1522821526
YLR207W,0.0034766934
YLR208W,0.0075994576
YLR224W,0.0443118534
YLR244C,0.0124172504
YLR257W,9.366403227
YLR259C,0.0302996037
YLR260W,0.4733779912
YLR264W,0.0619231673
YLR265C,0.0197002787
YLR271W,0.0200882045
YLR288C,0.0379236977
YLR289W,0.0262905318
YLR295C,0.0792267134
YLR298C,0.0006757681
YLR305C,0.4831400268
YLR306W,0.0099070291
YLR307W,0.0243108017
YLR309C,0.0057719829
YLR323C,0.0073526543
YLR324W,0.1884509914
YLR333C,0.0026251533
YLR335W,4.7612164985
YLR343W,0.0089237341
YLR350W,0.2976016993
YLR354C,0.1522821526
YLR357W,0.0294682809
YLR363C,0.0206389365
YLR369W,0.0674488868
YLR371W,0.0395768347
YLR373C,0.0128142109
YLR378C,0.0067303324
YLR382C,0.0095191731
YLR394W,0.0703158752
YLR406C,0.082588654
YLR408C,0.012239083
YLR411W,0.0011421524
YLR412W,0.1475082177
YLR413W,0.1320190721
YLR431C,0.0224802781
YLR436C,0.1452303116
YLR441C,0.0516877583
YLR455W,0.0787977118
YLR459W,0.0676577633
YLR460C,0.0089237341
YLR467W,0.0547598067
YML001W,0.0286581372
YML015C,0.2541995939
YML019W,0.1445287771
YML049C,0.0010289824
YML061C,0.0345979202
YML062C,1.6317710215
YML063W,0.4534250136
YML066C,0.0182870496
YML072C,0.3454942968
YML075C,0.0873294928
YML077W,0.5406894282
YML087C,0.0723815402
YML091C,0.0041761995
YML102W,0.0873294928
YML104C,0.2756432453
YML116W,0.0119725939
YML119W,0.0092152913
YML120C,0.0732307416
YML126C,0.0967940785
YML127W,0.0040273843
YMR005W,0.0439098126
YMR006C,0.0705501611
YMR008C,0.0256829551
YMR021C,0.0652957613
YMR025W,0.7796749708
YMR042W,0.1305095034
YMR060C,0.204502221
YMR062C,0.0619231673
YMR063W,0.0264549316
YMR067C,0.4878365489
YMR068W,0.0129877839
YMR074C,0.0164837391
YMR097C,0.0090720097
YMR105C,0.0248748564
YMR107W,0.0412383636
YMR112C,0.0126705003
YMR116C,0.002904846
YMR125W,0.0345979202
YMR126C,0.0042798416
YMR129W,0.003715203
YMR140W,0.0253867612
YMR144W,0.0435132106
YMR145C,0.0029920854
YMR149W,0.0650138252
YMR152W,0.2049955109
YMR160W,0.005684554
YMR172W,0.0089477218
YMR181C,0.0459335296
YMR188C,0.031032219
YMR191W,0.0037407186
YMR201C,0.1005337379
YMR209C,0.1898253632
YMR210W,9.366403227
YMR226C,0.2539717289
YMR227C,0.1206854779
YMR234W,0.0507890364
YMR252C,0.3995900681
YMR258C,0.031873123
YMR266W,0.0032180272
YMR268C,0.006269845
YMR274C,0.0469011745
YMR277W,0.5716139647
YMR283C,0.0044615088
YMR291W,0.0483021009
YMR294W,0.0142922999
YMR305C,0.1305095034
YMR309C,0.0174378714
YMR312W,1.42170809
YMR319C,0.1144537227
YNL001W,0.0043498752
YNL004W,0.1884509914
YNL009W,0.0124413494
YNL011C,0.135772215
YNL014W,0.0283097753
YNL021W,0.0273700569
YNL025C,0.1118300107
YNL039W,0.0146375518
YNL046W,0.0201323205
YNL047C,0.0159928992
YNL051W,0.0967940785
YNL053W,0.0587223689
YNL055C,0.0054574412
YNL056W,0.0083004247
YNL059C,0.058123689
YNL070W,0.0080938439
YNL071W,0.0844956616
YNL074C,0.045641751
YNL076W,0.0723815402
YNL083W,0.0089477218
YNL084C,0.0087413631
YNL108C,0.8251537955
YNL112W,0.0095773842
YNL119W,0.0774433523
YNL134C,0.0323130083
YNL136W,0.0120532234
YNL141W,0.0385981713
YNL146W,0.0057380946
YNL152W,0.0852578294
YNL160W,0.0898508408
YNL168C,0.031873123
YNL172W,0.0085876409
YNL193W,0.034841353
YNL200C,0.3709016496
YNL206C,0.306307827
YNL210W,0.2719101186
YNL215W,0.0885336116
YNL218W,0.005545958
YNL219C,0.0044593987
YNL223W,0.0120206943
YNL236W,0.0113729074
YNL237W,0.0146375518
YNL238W,0.0194398957
YNL242W,0.0027642348
YNL248C,0.701653754
YNL249C,0.0048124575
YNL250W,1.1624768566
YNL251C,0.3119366175
YNL253W,0.0170205771
YNL254C,0.0885336116
YNL258C,0.1483463564
YNL264C,1.6302648357
YNL270C,0.0462375351
YNL278W,0.0074784677
YNL281W,0.2156613117
YNL295W,0.0150013983
YNL297C,0.0168932702
YNL298W,0.0844956616
YNL306W,0.0111607734
YNL310C,0.340452584
YNL316C,0.0026320198
YNL331C,0.0222115482
YNR006W,0.4476821003
YNR010W,0.0036292659
YNR018W,0.0205833631
YNR022C,0.3485238962
YNR024W,0.0037118412
YNR049C,0.0080587822
YNR051C,0.0500563257
YNR054C,0.144985407
YNR055C,0.1501949082
YNR064C,0.0817674398
YNR070W,0.0490407315
YOL003C,0.0139075935
YOL006C,0.0038930626
YOL009C,0.0173381004
YOL015W,0.0051579426
YOL018C,0.0100793208
YOL025W,0.0396999214
YOL029C,0.0052350283
YOL039W,0.0500563257
YOL041C,0.0563676184
YOL052C,0.0612440672
YOL053W,0.0142543767
YOL056W,0.0039886859
YOL058W,0.0060528917
YOL059W,0.013945744
YOL064C,0.1054850388
YOL075C,0.003181995
YOL080C,0.0088465319
YOL082W,0.0024648229
YOL083W,0.0411162928
YOL088C,0.0068057627
YOL089C,0.0007716181
YOL093W,0.0779306651
YOL098C,0.0129513989
YOL100W,0.0168932702
YOL101C,0.1125646921
YOL123W,0.007898667
YOL136C,0.0157270837
YOL139C,0.0633097868
YOL141W,0.0075491962
YOL149W,0.0269284603
YOL155C,0.2161230432
YOL156W,0.0212557162
YOL159C,0.0222115482
YOL162W,0.011568461
YOL163W,0.035968252
YOR011W,0.0131555542
YOR017W,0.3227556014
YOR018W,0.0058234884
YOR022C,0.0170205771
YOR036W,0.0022349303
YOR039W,0.570019891
YOR045W,0.1177416457
YOR048C,0.3418138535
YOR051C,0.0909176026
YOR054C,0.0251506464
YOR071C,0.002799455
YOR075W,0.1616166673
YOR076C,0.0203183036
YOR080W,0.2092093744
YOR087W,0.2068416592
YOR090C,0.0612458601
YOR095C,0.0096306006
YOR096W,0.0369432218
YOR099W,0.0068057627
YOR103C,0.5716139647
YOR107W,0.0019863982
YOR109W,0.0314162967
YOR110W,0.008604948
YOR113W,0.0248748564
YOR127W,0.0612458601
YOR129C,0.1618916214
YOR141C,0.0344835976
YOR142W,0.0341888087
YOR143C,0.0269284603
YOR149C,0.0122902055
YOR158W,0.159098562
YOR163W,0.0982595145
YOR165W,0.0139833564
YOR173W,0.1148598302
YOR174W,0.0060962635
YOR177C,0.0044615088
YOR181W,0.0096306006
YOR184W,0.0445822789
YOR194C,0.0493697881
YOR195W,0.0107186037
YOR205C,0.2263626364
YOR223W,0.0073937467
YOR226C,0.0119309941
YOR242C,0.019473619
YOR244W,0.0158082827
YOR246C,0.0144201047
YOR249C,0.007165068
YOR256C,0.0294533587
YOR257W,0.0083871065
YOR258W,0.0267723315
YOR265W,0.1601745984
YOR280C,0.0318912909
YOR284W,0.0923794198
YOR285W,0.0079278644
YOR297C,0.0898508408
YOR303W,0.0737536128
YOR305W,0.3143298627
YOR308C,0.0047399885
YOR319W,0.0247615421
YOR323C,0.0561915935
YOR327C,0.0143121782
YOR334W,0.0389427315
YOR336W,0.0131365171
YOR339C,0.092560217
YOR368W,0.0055001559
YOR371C,1.677898645
YOR373W,0.0073254613
YOR382W,0.2320780012
YOR390W,0.2757639303
YPL019C,0.0505740897
YPL024W,0.0150320577
YPL042C,1.6302648357
YPL052W,5.2978717563
YPL066W,0.007165068
YPL074W,0.0195252445
YPL075W,0.084262828
YPL077C,0.0145229413
YPL078C,0.1126517517
YPL079W,0.0867986069
YPL081W,0.1762369277
YPL083C,0.0264640701
YPL084W,0.0031211185
YPL086C,0.6780430461
YPL094C,4.5708471127
YPL099C,0.2149830979
YPL107W,0.0246978231
YPL108W,0.0061365954
YPL109C,0.0025583709
YPL112C,0.0046984754
YPL122C,0.027923994
YPL126W,0.4091069541
YPL132W,0.1126517517
YPL147W,0.0048103711
YPL155C,0.08050598
YPL156C,0.0162127881
YPL161C,3.1285166807
YPL166W,0.0369432218
YPL172C,0.0332386573
YPL174C,0.0247615421
YPL186C,0.003610228
YPL188W,0.0133479639
YPL199C,0.0058272635
YPL200W,0.0012419457
YPL203W,0.3119366175
YPL207W,0.0149319253
YPL216W,0.0121006042
YPL222W,0.2005499741
YPL225W,0.0431639289
YPL228W,0.0425540012
YPL234C,0.0192895324
YPL239W,0.1074426051
YPL249C,0.0635837083
YPL259C,0.0338180604
YPL262W,0.0498240043
YPL263C,0.0057332888
YPL264C,0.0047494246
YPL265W,0.016150326
YPL266W,0.1356557239
YPL267W,0.0159660418
YPL271W,0.0259038664
YPL273W,0.0041556427
YPL274W,0.0575478585
YPR005C,0.0534846519
YPR007C,0.0311563399
YPR018W,0.1119243931
YPR027C,0.8103085766
YPR034W,0.0277416527
YPR035W,0.4832245995
YPR036W,0.1895152564
YPR040W,0.0501755375
YPR045C,0.0078767342
YPR051W,0.0056399575
YPR052C,0.0026892596
YPR061C,0.0085053252
YPR062W,0.0035166909
YPR069C,0.0140837938
