Gene,Xobs
YPL076W,0.290498133752608
YGR150C,0.00780070725518237
YCR082W,0.000950234319453339
YMR138W,0.00505106703642702
YFR034C,0.0499443568704833
YJL020C,0.0960000036647602
YPL146C,0.00787278757596603
YNL128W,0.014292299881369
YJL029C,0.153802895878789
YMR301C,0.00304643277408278
YOR326W,0.144583479888163
YGR058W,0.00993566021576843
YDL043C,0.0726922187200911
YOR140W,0.139495556049013
YPL244C,0.166411880060838
YNL252C,0.351775570129771
YBR040W,0.00575644481350661
YGR117C,0.101214423350472
YBR199W,0.0286909004686519
YDL039C,0.073278990041657
YIL071C,0.0508722822923032
YHR153C,0.0245200222514045
YOL034W,0.175483935096425
YLR310C,0.0514288217034436
YOR209C,0.0126061709261597
YKR020W,0.0926178308646268
YBL106C,0.296115849243245
YJL058C,0.00252525380869642
YAL035W,0.0107004390777089
YBR073W,0.0758274943257902
YPL105C,0.200017876965953
YPL005W,0.00546279093803686
YKL061W,0.00862303451029284
YAL046C,0.00801403697486407
YLR166C,0.0261281978498658
YBR205W,15.33469025309
YGL009C,3.20903727255487
YMR101C,0.00142869438958515
YEL060C,0.0826738527415751
YMR131C,0.314531306275158
YDR425W,0.11442175135387
YDR510W,0.00200623031480157
YOR193W,0.153869047348179
YCR005C,0.0145652779155175
YCR046C,0.0403849188010405
YGL108C,0.160812373203142
YDR216W,0.0430526784803986
YDR179WA,0.0464852339027996
YBL050W,0.0593474943942715
YDR058C,0.0360352630124517
YFL017C,0.00198055943633037
YBR213W,0.591272851833697
YNL291C,0.182984351883514
YMR053C,0.0285181510521932
YOL133W,0.0615426690940539
YNL144C,0.0075994576328123
YJL104W,0.0489993764621779
YBL080C,0.00907193825986126
YML041C,0.0215885204518938
YLR032W,0.138503554073441
YOL126C,0.0487644367898702
YDR461W,0.00552664434146275
YHR161C,0.0167894666824639
YPL245W,0.114453722713813
YFR024CA,0.0034998141667449
YKL033W,0.29986082804537
YPR028W,3.65449724270105
YDR292C,0.359354987652352
YPL022W,0.020866323410377
YGR275W,0.0155667913239293
YPR002W,0.0585678600575213
YLR079W,0.0217103211218854
YKL184W,0.0693784100915181
YBL017C,0.018599835011354
YLR325C,0.0177396518341017
YBR043C,0.0190647723948441
YDR287W,0.0357451800078516
YDR494W,0.00278413131988591
YDL206W,0.0240020955603579
YDL133W,0.0343813845154941
YFL011W,0.0134693641703443
YCL043C,0.0113931730789591
YOR171C,0.110862801556333
YBL087C,0.458168254292732
YER083C,0.0133792455231052
YNL052W,0.0588027150023046
YNL129W,16.9424410440711
YJL178C,1.49771394883606
YCR100C,0.0968632078076334
YER076C,0.00191261936782361
YMR108W,0.0606644602775772
YPR057W,0.0595904094356782
YLR377C,0.0751351798030363
YPL154C,0.124026623235507
YGR004W,0.0156800533366056
YFL034W,0.0142333355848577
YER074W,1.16822916190852
YGL117W,0.0288317991392847
YLR407W,0.015409930658595
YER152C,0.0692086162984497
YCR106W,0.0102950266734908
YLR003C,0.00231320131122711
YPL149W,0.0127787456231397
YNL268W,0.0193195601072142
YMR083W,0.120532395272406
YPR103W,0.0208076313002467
YDL173W,0.00242579461094705
YIR018W,9.70637264378632
YDL233W,0.314228823420802
YPR058W,0.0569590976271099
YGR184C,0.00202097432784531
YOL005C,0.126741287077918
YER039C,0.00316174718254637
YIL165C,0.0327848991582253
YDL169C,0.004899182726066
YNL336W,0.0166172542951421
YLR108C,0.0498492744928606
YDR434W,0.00866620535382756
YKL070W,0.0748676398230929
YHL015W,0.0155667913239293
YER061C,0.0427335631770529
YKR002W,0.0581271403760719
YHL017W,0.0155667913239293
YDL093W,0.0153223514690505
YLR318W,0.0952026195755892
YML080W,0.0110829222136865
YAL041W,0.00152599642242444
YEL013W,0.000699815826436205
YER175C,0.0113217370970824
YGL002W,0.00736497080496832
YPR074C,0.0239233040283382
YLR138W,0.0217103211218854
YKR096W,0.0263849779778909
YER022W,0.0994253826764494
YOL044W,0.494622153321471
YKL047W,0.0291418805674592
YOR239W,0.502899422894338
YGL057C,0.00230851384464062
YBR298C,3.87067686949112
YLL024C,0.0926178308646268
YHR010W,0.234126860713043
YDR253C,0.162220622407485
YKR068C,0.00476457582614577
YMR211W,0.174123616087291
YKR028W,0.00452108716944258
YHR202W,0.014423319144564
YOL094C,0.0106156961898407
YHL022C,5.53938064281534
YDR111C,0.331142929646233
YDL237W,0.00260139760537089
YPR180W,2.00980156392876
YDR084C,0.0119487870587248
YMR242C,0.0990085910991413
YDR234W,0.00443151225474667
YJR101W,5.22196422603226
YLR073C,0.0435033127939455
YJR089W,0.122853408918133
YGL245W,0.0100710394876704
YLL018C,0.0263849779778909
YDL047W,0.0218821274397824
YDR093W,0.00380442819797266
YKL081W,0.0648157627208193
YJL160C,0.00252525380869642
YCR081W,0.00299876357883948
YDR151C,0.00218337776673731
YOR251C,0.593452191764386
YNL115C,0.0898072624678473
YER136W,0.00795352265500255
YOR183W,0.263601598431763
YPL159C,0.0124364583750902
YGL211W,0.00463857119515812
YHR210C,0.436588829341508
YBR142W,0.0122804936371072
YOR259C,0.00588389413515845
YLL064C,0.0149344992505776
YGL079W,1.20260128314478
YHR131C,0.00566363972229772
YHR028C,0.234126860713043
YOL157C,0.0528970733788944
YBR108W,0.262260546544646
YGR053C,7.77961619057236
YOR093C,0.0338018338143672
YNL191W,0.0262344443968457
YPL031C,0.00754919623343824
YKR063C,0.0271423743769938
YKL172W,0.00803113325519105
YER145C,0.00510714819457627
YDL243C,0.0051288494825451
YIL083C,0.00247067283846943
YNL003C,0.00965492095701281
YBR049C,0.0795035092628447
YHR116W,0.0205030532246696
YHR039C,0.038156707625741
YIL098C,0.0195474015388508
YDR206W,0.102178201828663
YKL098W,0.0390319553659918
YGL035C,0.0034998141667449
YNL229C,0.0748692258140453
YPL130W,0.0433678282806379
YNL027W,0.453912077866947
YGR054W,0.166179011527618
YER123W,0.00419723830611891
YLR022C,0.0926178308646268
YAL068C,0.00373548677400886
YLR157C,0.0206579048956756
YML081W,0.0823601509666478
YDL012C,0.000950234319453339
YPL011C,0.182302579557935
YDR248C,0.00699106724626269
YFR007W,0.203067212009023
YIL013C,0.0583270685338729
YHR008C,5.53938064281534
YLR246W,0.00843120253968052
YLR116W,0.00175606950920937
YGR047C,0.00875133217426953
YCL018W,1.66262663968281
YJL084C,0.00892205978146671
YKL154W,0.0748676398230929
YIR025W,0.00905856712536422
YHR026W,0.187179809650689
YLR156W,0.0026985098169348
YKL089W,0.0118080715150924
YBR182C,0.084086705915741
YKL008C,0.00271175114615491
YDR242W,1.0513600375858
YGR221C,0.0921528804755861
YER141W,0.0431047111181255
YDL210W,0.149299403728627
YDR270W,11.6286263623115
YAL023C,0.0096166175025351
YBR244W,0.1703424924721
YPL049C,0.0341733310453604
YBR301W,0.133787931346142
YKL004W,0.00882618407680657
YJL200C,1.04325114875527
YHR002W,0.00895729613681704
YLR132C,0.00821633544260782
YML106W,0.457507119336426
YFL025C,0.11680689503823
YNL092W,0.00480280246927006
YFR039C,0.0549111004827051
YLR087C,0.00686243590766023
YDR410C,0.0986523159181961
YDR197W,0.0845038862920954
YDR201W,0.14589880509283
YPL236C,0.0483021008997138
YJL035C,0.033976087704542
YMR142C,0.0682252569913526
YBR280C,0.90510283641365
YDR223W,0.00322531634642097
YJL193W,0.220424871928425
YHR038W,0.841604174745568
YGR216C,0.0801064218966811
YDR268W,0.0831148787856471
YNL049C,0.00656915298801221
YER024W,0.0205818856830073
YPR080W,0.0364828068290479
YLL003W,0.0348179896899465
YOL045W,0.0323130083026699
YNL322C,0.169486491757648
YPL070W,0.153869047348179
YNR061C,0.00851685260558753
YIL076W,0.062619515389532
YDL067C,0.0289364198447193
YHR011W,0.00406023710015151
YHR027C,0.106225528944249
YCR020C,0.00556676607982327
YGL112C,0.00610509372396921
YDR419W,0.00121824217236068
YJR041C,0.899423964573529
YNL305C,0.0156011003222093
YNR066C,0.061923167320549
YLR206W,0.192643699591385
YNR052C,0.0180390740072563
YML055W,0.00911181899328195
YDR331W,0.0121980075235743
YLR432W,0.00764661878631714
YPR152C,0.0028274718372779
YPR155C,0.00274216724406173
YIL107C,0.00230141865127468
YGL051W,0.320850960643227
YDR280W,0.00459163763737431
YOR266W,0.257746042393509
YDR262W,0.430910075205636
YHR108W,0.564702749192884
YKL141W,0.00933526734987571
YGR274C,0.0277700132902318
YIR019C,0.0162804544175996
YGR278W,0.101214423350472
YGL251C,0.243512236690352
YPR116W,0.00238267400412232
YFL050C,0.0692086162984497
YDL095W,0.0635793635126433
YPR046W,0.020866323410377
YOL032W,0.352594338104741
YKL112W,0.149384162569764
YCL032W,0.0109228776805103
YNL065W,0.0443118533963233
YOR342C,0.00525379212709109
YER034W,0.00107162000774241
YGR043C,0.0296173361661909
YLR167W,0.00422319610967808
YFL056C,0.0846668938225
YML068W,0.0178465841243951
YPR066W,0.0301335591255077
YJL081C,0.0550741876625802
YOR370C,0.44528049080867
YPR037C,0.531969147597972
YBL007C,0.241324849682291
YOR175C,0.000435452548945994
YML133C,0.0373210771546691
YGL236C,0.00525188179719103
YKR010C,0.00135139066013006
YGR246C,0.019548342657303
YBR148W,0.0396007602280051
YGR261C,0.00645147993198277
YPR202W,0.0099420034484955
YJL044C,0.00890282534934577
YLR238W,0.0160998100241787
YLR287C,0.00118499440905872
YPL072W,0.959198071369451
YBR223C,0.0012511592702977
YHR194W,0.0232997710666322
YDL022W,0.118471685474451
YKL114C,0.0220935641141125
YOL104C,0.0263056531989245
YDL128W,0.0153223514690505
YDL238C,0.000817891379408875
YHR105W,0.232601309652266
YHR046C,0.0291853298387141
YJR055W,0.00169743112709228
