Gene,Xobs
YDR123C,0.00867162459809696
YLR053C,0.023626679393775
YGL215W,0.062619515389532
YOL009C,0.0173381004439752
YFL018C,0.246795116193723
YOR280C,0.0318912909411629
YPL239W,0.107442605079412
YDR351W,0.005086124777206
YLR002C,0.175525699073906
YJL055W,0.00372005634439968
YMR008C,0.0256829550890044
YDL205C,0.0106010202772999
YJR076C,0.134821703944101
YMR319C,0.114453722713813
YNL108C,0.825153795450466
YJR090C,0.0331532977512196
YJR027W,0.0127538114100192
YER107C,0.00627045334373037
YCR105W,0.00776006237650475
YGR084C,0.033976087704542
YOR075W,0.161616667303646
YER174C,0.0121768864574034
YLR054C,0.20499551092612
YDL073W,0.457807452026628
YPL172C,0.0332386573081568
YJL056C,0.00608716495391315
YHR006W,0.0564326050338432
YIL119C,0.0452795734291846
YBR225W,0.00600410263685448
YDR458C,0.0119674305474439
YJL087C,0.0834039153547901
YPR102C,0.224885386963168
YGL241W,0.0044503220097347
YIL162W,0.0162357885494134
YDR319C,0.00216445635851418
YPL200W,0.00124194567981918
YGR225W,0.163935081764974
YOR141C,0.0344835976234023
YER184C,0.00479441534325541
YKR087C,0.0117505328248653
YGR138C,0.00565959694134583
YGR062C,0.0113216724725895
YBR275C,0.0212556003183157
YPR045C,0.00787673422730154
YGR056W,0.903915624542406
YLL057C,0.277056747490425
YGL175C,0.198535591533405
YCR024CA,0.0264541596884549
YDR137W,0.0839373110861448
YNL297C,0.0168932701614561
YGR233C,0.0521441623302818
YOR107W,0.00198639815222594
YDR073W,0.0148079909798606
YJL125C,0.00447046123647172
YOR195W,0.0107186037235257
YJR094WA,0.0508926028251096
YDR516C,0.0215155705770931
YHL042W,0.00108757827920855
YNL281W,0.215661311685018
YPR051W,0.00563995752348625
YGL186C,0.0493160446831887
YDR027C,0.00652520448891996
YHR001W,0.0128009480743272
YLR371W,0.0395768347374425
YDR297W,0.0304807257171019
YHR088W,0.227172421413007
YHR172W,0.00649795147837753
YJL012C,0.00938868533594481
YNL250W,1.16247685658006
YGR158C,0.110912803159973
YPR036W,0.189515256377108
YOR339C,0.0925602170332585
YLL014W,0.0235155732607484
YGL212W,0.123466257444432
YAL061W,0.0107740751824971
YIL074C,0.153884230030264
YKR055W,0.0603127608836324
YCL068C,0.222601846650039
YBR146W,0.0754034265631082
YGR080W,0.0113216724725895
YPL108W,0.00613659540187109
YHR197W,0.00250165587306391
YDL224C,0.00166650443800439
YCL033C,0.0302045237349011
YDR257C,0.00456290827005177
YBR034C,0.000932245220516507
YPL207W,0.014931925313715
YNL160W,0.0898508407580408
YMR126C,0.00427984156232485
YGL172W,0.0125396276113406
YDL134C,0.376572462993162
YPR106W,0.0169610766252996
YGR012W,0.00771306685453565
YFR046C,0.000626699523121141
YJL069C,0.510679544275142
YLR143W,0.09235941672991
YPR187W,0.0301023407570246
YKL145W,0.0294703575412628
YOL101C,0.112564692145304
YKR060W,0.0888836709232377
YJR129C,0.134046095353895
YFL024C,0.00200032797126909
YHR074W,0.302517354757728
YNR022C,0.348523896188169
YNL219C,0.00445939865800407
YER139C,0.0151505505531224
YOL123W,0.00789866697059565
YER096W,0.122227054869445
YOR087W,0.206841659153063
YPL216W,0.0121006042478279
YNL206C,0.306307827025822
YFL047W,0.126482323058806
YER019CA,0.00915921022991921
YBR058C,0.0472096007761845
YLR323C,0.00735265427360081
YMR274C,0.0469011745492341
YGR234W,0.723812498521456
YNR070W,0.04904073148693
YBL028C,3.05856238289066
YDL184C,0.00545305004438138
YGL174W,0.00255871129493266
YMR277W,0.571613964689344
YNL053W,0.0587223688856767
YGL221C,0.00361520793119053
YJL189W,0.0059487597041812
YEL003W,0.00455827141801643
YJL108C,0.0354004619688745
YNL242W,0.00276423483790467
YHR005C,0.00227619005081393
YGL078C,0.0323287484160152
YDR307W,0.0954016910294558
YDR167W,0.0866929496277561
YDL222C,0.00273070847443183
YBL086C,0.0125995083092396
YPL222W,0.2005499740701
YDL119C,0.00895309505312223
YKR034W,0.201918856844077
YGR254W,0.0018584025408589
YPR040W,0.0501755375330641
YGL026C,0.0692218713685713
YHR178W,0.00424417750724154
YPL112C,0.00469847544562837
YFR003C,0.0152324680017005
YCR053W,0.111021065359213
YIL124W,0.604362980798507
YDL161W,0.0176897453248177
YGL157W,0.63785793341686
YOL029C,0.00523502831036934
YAR042W,0.0102321670553008
YGL143C,0.0871136186614958
YGL014W,0.00410845248422608
YMR191W,0.00374071861516094
YNL251C,0.311936617542564
YDR390C,0.0744188901341006
YLR406C,0.0825886540453746
YBR270C,0.181372414569762
YOR090C,0.0612458601454456
YMR105C,0.0248748563944962
YBR242W,0.135365356808149
YGL115W,0.0141541378982565
YBR210W,0.0266865213582945
YJR159W,0.0080995357379825
YER134C,0.110484238246488
YBL021C,0.00622134560304973
YLL021W,0.0870300522988443
YLR208W,0.0075994576328123
YKL050C,0.0376623318584775
YPL078C,0.112651751703798
YKR052C,1.6317710215014
YPL074W,0.0195252445202741
YBR080C,0.0297500221422117
YGR134W,0.00454943604280813
YBR191W,3.87067686949112
YNL011C,0.135772215023396
YML126C,0.0967940785273741
YBL093C,0.00262904082100441
YOR258W,0.0267723314505687
YNL059C,0.0581236890314629
YAR068W,0.00126609494909497
YPL234C,0.0192895324479183
YBR233W,0.0111391478917555
YPR200C,0.394985940238798
YKL037W,0.0331532977512196
YDL241W,1.0513600375858
YPL019C,0.0505740896810903
YHR078W,0.052703968364392
YML116W,0.0119725938839031
YBR251W,0.0184475159854004
YLR257W,9.36640322704613
YHL004W,0.00545098033002299
YOR368W,0.00550015585264333
YNL215W,0.088533611576397
YER153C,0.00354222147211749
YHL001W,0.00296292495539763
YOR323C,0.0561915934899914
YDR273W,0.0381417947787396
YLR086W,0.0177250871662863
YOR127W,0.0612458601454456
YLR459W,0.0676577632766904
YDR284C,0.174552486133668
YOL155C,0.21612304323718
YIL158W,0.0274703477958268
YDR246W,0.0154107338636668
YJL004C,0.0428264800320911
YMR226C,0.253971728906036
YGL061C,0.808093731102453
YDR285W,0.0677183299030768
YDL074C,0.107286580082497
YDR178W,0.0265361001568949
YGL238W,1.67463226276592
YDL232W,0.0225660608958343
YBR029C,0.0116153696200776
YGR195W,0.00756603994149712
YNL071W,0.0844956615563786
YER089C,0.251342557923455
YAR066W,0.00126373605720716
YOL056W,0.00398868591930973
YMR291W,0.0483021008997138
YPL132W,0.112651751703798
YBL035C,0.00273866537229736
YHR169W,0.227172421413007
YGR111W,0.138414809679803
YLL042C,0.0141905464329901
YGR229C,0.0225969485368848
YJL201W,0.0231096968573394
YLR324W,0.188450991421387
YDR451C,0.423198264450323
YJL139C,0.0100451139163018
YNL254C,0.088533611576397
YEL044W,0.00694335220406308
YML077W,0.540689428222665
YER143W,0.122227054869445
YLR264W,0.061923167320549
YPR153W,0.080754497671137
YPL077C,0.0145229413467494
YHL028W,0.036926790630066
YNL021W,0.02737005686443
YLR436C,0.145230311603851
YMR067C,0.487836548927241
YPR185W,0.00586705405242509
YBR070C,0.0117227853767854
YDR481C,0.0400746038635309
YJR062C,0.0261281978498658
YPL186C,0.00361022799902504
YDL209C,0.0845038862920954
YNL238W,0.0194398957326494
YGR272C,0.0348257436716908
YKL080W,0.02163057646504
YOR257W,0.0083871065473916
YNR051C,0.0500563257094226
YLR357W,0.0294682808872366
YML061C,0.0345979201762732
YBR135W,0.0286909004686519
YDL231C,0.0323925152534905
YDR143C,0.0121321225903002
YGL092W,0.106225528944249
YCL051W,0.00248478393947123
YGL142C,0.00725639346328903
YMR283C,0.00446150880849176
YPR052C,0.00268925963729294
YOL053W,0.0142543766614541
YBR288C,0.157791208321445
YNR055C,0.150194908222722
YNL249C,0.00481245750349134
YNL264C,1.63026483566024
YIL169C,0.0689027496959495
YNR010W,0.00362926585338363
YCR012W,0.0344034982996372
YLR260W,0.4733779912431
YIL015W,0.0467923317827319
YOR110W,0.00860494797042422
YFR015C,0.00582413570159799
YDL143W,0.0119487870587248
YLR165C,0.035676113136228
YPR183W,0.0114171571141048
YDL112W,0.0284529106599121
YOR244W,0.0158082826758786
YHR016C,0.00249006291704066
YOR373W,0.00732546132387647
YBR028C,0.00264863537971533
YJL171C,0.520574359863074
YKR066C,0.0147730006843364
YGR170W,0.0197518088087602
YHR090C,0.0110111250618569
YLR394W,0.0703158751837669
YIL046W,0.0351660972669581
YMR107W,0.0412383635822694
YMR042W,0.130509503419385
YOL100W,0.0168932701614561
YIL067C,0.089163366327363
YKL161C,0.00744021624008456
YDR385W,0.0119733095518375
YMR006C,0.0705501611207718
YGL104C,0.0254186430233317
YIL010W,0.0363813083992413
YOR173W,0.114859830243371
YBR151W,0.00543898699126857
YBR111C,0.0182709223229717
YHR215W,0.572006651945475
YOR129C,0.161891621356407
YKL221W,0.00577198294264309
YHR054C,0.114880869190072
YGL248W,0.178796416219444
YCR094W,0.0572045647005626
YDR210W,0.0465364363167136
YDR067C,0.00770813768609072
YCL030C,0.0102823452355808
YER068W,0.218880780521545
YDL213C,0.062604026779724
YFL003C,0.00354222147211749
YDR221W,0.0257981471316211
YKR057W,0.00800409001035732
YJR106W,0.0261281978498658
YER049W,0.465688072133136
YPL274W,0.057547858474393
YBR204C,0.0246829729355592
YOL082W,0.0024648229238753
YDR237W,0.00552664434146275
YKR013W,0.0609937414189023
YPR035W,0.483224599537114
YOL039W,0.0500563257094226
YCL010C,0.0248617454752921
YAL011W,0.0163758487808568
YKL222C,0.00673033240087307
YHR045W,0.189628434907999
YLR295C,0.0792267134437638
YBL015W,0.00855150844010596
YGR286C,0.0136411936342472
YEL017W,0.202359270381555
YER113C,0.180019782318056
YHL003C,0.129429127514914
YIR015W,0.117028460688702
YAL067C,0.00546369854527231
YIL031W,0.0666651045260448
YOR334W,0.0389427314844445
YDR122W,0.113873399700329
YNL112W,0.0095773841739579
YDR380W,0.0994253826764494
YLR030W,0.00142869438958515
YMR234W,0.0507890364490852
YDR423C,0.0200700760700398
YHR143WA,0.00673737292419751
YGL137W,0.0113714961803329
YDR138W,0.0173269575888404
YOR242C,0.0194736190218645
YOR174W,0.00609626347757651
YDL120W,0.0151074665901134
