Gene,Xobs
valS,685.56
viaA,2.88
visC,42.35
waaA,45.57
waaU,25.16
wbbI,215.27
wbbJ,77.74
wbbK,59.69
wzxE,9.38
wzyE,10.26
wzzE,76.8
xanP,41.3
xdhD,0.81
xerC,30.34
xerD,15.12
xseA,43.32
xseB,143
xthA,300.3
xylA,1.52
xylB,4.96
xylR,10.24
yaaA,103.5
yaaH,112.2
yaaX,9.24
yabI,7.92
yacC,32.2
yacF,152.55
yacG,249.6
yacL,125.49
yadB,8.99
yadD,1.5
yadE,4.9
yadG,55.86
yadH,48.96
yadS,14.04
yaeB,32.83
yaeH,84.13
yaeJ,5.7
yaeP,63.51
yaeQ,43.46
yafC,24.22
yafD,16.74
yafE,0.34
yafJ,26.5
yafK,182.56
yafS,5.78
yafV,8.64
yagF,5.52
yagI,7.8
yagN,153.65
yagU,128.7
yahA,18.72
yahJ,10.78
yaiE,158.72
yaiI,35.7
yaiL,81.06
yaiW,23.1
yajC,2074
yajD,51.62
yajG,556.64
yajL,83.66
yajO,19.44
yajQ,1084.2
yajR,11.47
ybaB,1498.96
ybaK,116.44
ybaL,26.46
ybaN,15.12
ybaO,18.9
ybaP,4.8
ybaQ,72.96
ybaY,41.99
ybbL,22.35
ybbM,8.45
ybbN,402.39
ybbO,34.02
ybbP,2.66
ybcJ,306.18
ybdH,8.7
ybdL,8.05
ybeB,382.05
ybeD,683.88
ybeX,98.91
ybeY,123.3
ybeZ,163.35
ybfA,100.45
ybfE,73.78
ybfF,53.07
ybgC,61.71
ybgE,40.59
ybgF,406.26
ybgI,127.3
ybgJ,20.79
ybgK,23.85
ybgL,11.02
ybgT,331.27
ybhA,130.56
ybhB,51.5
ybhC,310.86
ybhF,3.78
ybhG,11.55
ybhK,12.69
ybhL,93
ybhQ,19.84
ybhS,2.56
ybhT,547.96
ybiB,63.58
ybiC,70.5
ybiH,5.22
ybiP,19.5
ybiR,8.4
ybiS,376.2
ybiT,249.2
ybiU,13.76
ybiV,36.96
ybjC,3.25
ybjD,13.76
ybjE,22.31
ybjG,47.74
ybjI,22.68
ybjJ,12.54
ybjL,31.6
ybjN,104.94
ybjO,6.12
ybjP,68.25
ybjQ,65.49
ybjS,31.2
ybjT,4.6
ybjX,215.07
ycaD,21.93
ycaO,356.04
ycaQ,0.28
ycaR,528.66
ycbB,6.46
ycbK,143.19
ycbL,134.4
ycbW,11.89
ycbX,49.28
ycbZ,53.46
yccA,634.74
yccF,61.2
yccK,106.56
yccS,18.8
yccU,147.6
ycdX,70.72
ycdY,198
ycdZ,15.86
yceA,263.13
yceB,43.79
yceD,460.2
yceF,54.86
yceG,24.2
yceH,62.72
yceM,11.9
ycfD,151.8
ycfH,109.56
ycfJ,2.2
ycfL,11.16
ycfM,114.46
ycfP,134.4
ycfQ,17.75
ycfS,35.07
ycgE,15.2
ycgJ,35.88
ycgL,179.27
ycgM,23.5
ycgN,55.6
ycgV,0.12
ychA,27.9
ychE,14.25
ychF,895.98
ychJ,63.63
ychM,24.85
ychN,196.1
ychO,2.1
ychQ,3.92
yciA,214.62
yciB,87.75
yciC,79.92
yciH,136.99
yciI,96.4
yciK,36.24
yciM,11.34
yciN,425.86
yciO,108.08
yciQ,0.32
yciS,54.29
yciT,113.28
yciU,120
yciV,8.14
yciW,0.81
yciX,56.7
yciY,246.48
ycjF,21.62
ycjG,7.2
ycjX,19.68
ycjZ,8.28
ydaL,26.6
ydaN,18.63
ydbH,6.88
ydbJ,96.8
ydbK,71.34
ydcF,37.82
ydcI,35.7
ydcL,41.1
ydcP,62.48
ydcR,16.74
ydcY,457.6
yddE,17.5
yddG,11.16
yddW,22
ydeA,15.96
ydfG,302.26
ydfH,39.52
ydgA,144.44
ydgD,7.82
ydgH,345.24
ydgI,21
ydgJ,26.1
ydgK,32.8
ydhB,9.02
ydhC,60
ydhF,68.1
ydhJ,15.4
ydhK,2.6
ydhO,20.16
ydhP,9.9
ydhQ,91.28
ydhR,170.82
ydhZ,79.98
ydiI,50.16
ydiJ,55.35
ydiK,60.99
ydiU,15.48
ydiV,1.68
ydiY,453.6
ydjA,161.17
ydjF,22.8
ydjN,16.72
yeaC,188.32
yeaD,101.2
yeaE,9
yeaJ,5.28
yeaK,57.92
yeaP,14.4
yeaQ,101.2
yeaY,51.94
yeaZ,143.75
yebA,25.9
yebC,1055.69
yebF,15.37
yebG,177.03
yebK,26.35
yebN,14.4
yebO,169.06
yebR,165
yebS,3.64
yebT,9.45
yebY,180.18
yebZ,16.38
yecA,43.29
yecC,29.14
yecD,36
yecE,5.74
yecF,521.6
yecJ,285.52
yecM,33.3
yecN,16.38
yecS,24.07
yedD,385
yedE,187.68
yedF,229.35
yedI,20.47
yedJ,7.13
yedQ,3.04
yedR,38.76
yedV,4.32
yedW,12.98
yeeA,8.36
yeeF,1388.88
yeeJ,0.22
yeeN,273
yeeX,1021.2
yeeY,0.27
yeeZ,69.43
yegD,24.64
yegE,0.92
yegH,22.88
yegQ,281.43
yegU,11.52
yegW,14.22
yehS,72.03
yehT,11.68
yehU,4.48
yeiB,2.61
yeiE,18.09
yeiG,37.05
yeiH,12.96
yeiI,3.15
yeiP,670
yeiQ,13.68
yeiR,34.29
yejA,4.13
yejE,2.56
yejF,2.24
yejG,144.9
yejH,9.09
yejK,170.28
yejL,554.04
yejM,15.4
yfaE,63.51
yfaL,0.21
yfaY,49.64
yfaZ,281.67
yfbR,48.07
yfbS,1.6
yfbT,37.84
yfbU,221.34
yfbV,61.88
yfcA,14.4
yfcD,274.48
yfcE,141
yfcH,23.1
yfcJ,9.94
yfcL,213.15
yfcM,18
yfcN,60.06
yfcO,7.04
yfcZ,654.75
yfeA,7.02
yfeH,30.96
yfeX,271.7
yfeY,26.84
yfeZ,11.96
yffB,159.6
yffR,19.58
yffS,60.48
yfgC,13.8
yfgD,408.32
yfgJ,110.49
yfgM,220.58
yfgO,22.14
yfhB,16.6
yfhG,11.07
yfhH,11.06
yfhL,59.34
yfhM,7.77
yfiC,19.53
yfiD,583.01
yfiE,8.19
yfiF,302.72
yfiH,41.65
yfiN,2.17
yfiP,36.14
yfiQ,1.53
yfiR,2.66
yfjD,18.86
yfjF,148.73
yfjG,209.44
yfjK,3.04
yfjL,3.08
yfjO,9.24
ygaD,61
ygaH,17.6
ygaU,32.24
ygaZ,23.6
ygbI,15.98
ygcF,85.68
ygcN,0.14
ygdD,140.4
ygdG,12.3
ygdH,64.8
ygdQ,47.3
ygdR,44.16
ygeA,17.51
ygeR,22.88
ygfA,11.1
ygfB,194.88
ygfX,16.83
ygfY,216
ygfZ,420.2
yggC,8
yggD,5.39
yggE,217
yggG,84.24
yggL,513.03
yggN,88.92
yggS,81
yggT,119.31
yggU,24.64
yggW,23.94
yggX,549.84
yghB,24
yghG,63.7
yghJ,139.92
yghU,24.78
ygiB,233.22
ygiC,80.4
ygiF,77.5
ygiM,50.7
ygiN,341.77
ygiQ,89.7
ygiS,8.89
ygiW,184.71
ygjR,15.86
yhaH,102.6
yhaJ,40.8
yhaM,161.82
yhaO,1.84
yhaV,19
yhbE,14.25
yhbJ,101.64
yhbS,92.02
yhbT,85.12
yhbW,29.54
yhbY,1322.19
yhcB,282.15
yhcF,6.11
yhcM,19.78
yhcN,143.06
yhdE,53.53
yhdH,57.98
yhdN,7
yhdP,5.06
yhdT,61.32
yheL,27.5
yheM,23.4
yheN,28.38
yheO,52.32
yheS,66.24
yheT,19.5
yheU,40.48
yhfA,125.08
yhfK,7.04
yhfZ,10.79
yhgE,3.3
yhgF,245.22
yhgN,51.98
yhhJ,12.15
yhhK,87.36
yhhL,52.08
yhhM,27.9
yhhN,25.6
yhhQ,28.38
yhhS,8.51
yhhW,29.51
yhhX,77.22
yhiI,31.8
yhiN,35.1
yhiQ,40.8
yhiR,95.14
yhjC,4.86
yhjD,13.56
yhjE,11.6
yhjJ,53.9
yhjK,13.92
yhjR,33.92
yhjV,31.03
yiaD,340.87
yiaF,459.62
yiaJ,18.96
yibB,49.92
yibF,25.65
yibL,362.23
yibN,650.93
yibQ,22.5
yibT,117.36
yicC,236.88
yicH,14.7
yicL,13.6
yicR,1
yidA,133.96
yidB,70.11
yidC,679.14
yidD,37.68
yidE,7.13
yidQ,33.37
yidR,17.03
yidX,0.98
yidZ,6.3
yieE,7.38
yieF,53.55
yieH,13.49
yieP,79.05
yifE,3325.88
yifK,173.04
yifL,524.4
yigA,41.28
yigB,54.9
yigI,125.67
yigL,60.48
yigM,26.84
yigP,71.72
yigZ,16.06
yihA,292.41
yihD,391.76
yihG,17.64
yihI,561.33
yihW,40.6
yihX,33.55
yihY,6.38
yiiD,36.96
yiiM,56.1
yiiQ,15.6
yiiR,24.94
yiiS,57.34
yiiX,1.89
yijD,150
yijE,2.97
yijP,129.71
yjaG,141.11
yjaH,6.04
yjbB,14.58
yjbJ,17.92
yjbQ,12.87
yjbR,40.59
yjcB,22.8
yjcD,176.96
yjcE,23.8
yjcO,10.22
yjdC,35.26
yjdM,383.25
yjeA,87.92
yjeE,69.6
yjeF,7.56
yjeH,2.97
yjeI,243.93
yjeK,60.16
yjeM,7.2
yjeP,11.4
yjeS,8.25
yjgA,304.2
yjgF,1397.72
yjgJ,40.97
yjgM,85.34
yjgR,6.3
yjhC,12.24
yjhG,1.72
yjhU,53.9
yjiA,60.32
yjiG,0.6
yjiR,3.12
yjiX,43.35
yjiY,536.74
yjjA,123.58
yjjG,58.8
yjjJ,11.9
yjjK,706.86
yjjU,11.21
yjjV,5.25
yjjX,73.71
yjtD,48.75
ylaB,1.82
ylaC,73.5
ylbA,21.12
yliE,10.8
yliF,24.75
yliJ,104.5
ymbA,46.92
ymcE,0.76
ymgD,72.21
ymgG,56.1
ymiA,82.77
ynaI,16.33
ynaJ,555.45
yncD,27.72
yncE,156.77
yneE,8.14
yneF,0.39
yneG,20.15
yneH,33.75
yneJ,8.3
ynfB,187.32
ynfC,11.06
ynfH,1.65
ynhF,418.29
yniB,36.4
yniC,121.26
ynjB,7.6
ynjE,17.46
ynjF,12.22
yoaA,4.2
yoaB,501.84
yoaE,30.55
yoaJ,239.89
yoaK,21.4
yobA,234.85
yobD,11.4
yobF,51.16
yoeB,13.6
yoeI,1236.96
yohN,96.99
yohO,115.92
yojI,25.46
ypdA,4.77
ypdB,11.55
ypdK,154.98
ypeA,40.8
ypeB,26.95
ypfH,27.6
ypfJ,52.2
ypfM,360.18
ypfN,90.09
ypjA,0.2
ypjD,38.07
yqaA,2.4
yqaB,43.89
yqaE,201.6
yqcA,82.6
yqcC,108.8
yqeF,17.69
yqeG,67.1
yqfA,4.16
yqfB,158.41
yqgB,199.64
yqgE,107.42
yqgF,39.69
yqhA,192.03
yqhC,16.2
yqhD,60
yqiA,27.14
yqiB,23.46
yqiC,537.88
yqjA,57.23
yqjC,155.49
yqjD,402.48
yqjE,34.32
yqjH,33.96
yqjI,80.91
yqjK,16.8
yraM,39.68
yraN,2.55
yraP,101.12
yraQ,50.16
yrbA,454.5
yrbG,5.61
yrbL,45.14
yrbN,55.5
yrdA,80.96
yrdB,62.08
yrdD,26.62
yrfF,17.02
yrfG,67.26
yshB,862.75
ytfB,41.58
ytfF,2.6
ytfJ,25.8
ytfK,145.16
ytfL,28.16
ytfM,14.85
ytfN,9.84
ytfP,169.48
ytjB,8.99
ytjC,158.76
zapA,175.46
zapB,2630.7
zipA,164.7
zntA,26.16
zntR,28.77
znuA,266.77
znuB,19.2
znuC,25.56
zraR,7.41
zraS,0.66
zupT,31.57
zur,25.37
zwf,399.6
