YAL001C,0.0366466083822208
YAL002W,0.0133236190097975
YAL003W,16.7958214087219
YAL005C,4.90573532104391
YAL007C,0.382365297921857
YAL008W,0.30366082111774
YAL009W,0.101084016303691
YAL010C,0.0354901640783948
YAL011W,0.0675341974470968
YAL012W,5.20447384493492
YAL013W,0.261218800074783
YAL014C,0.113177112892534
YAL015C,0.106066343699684
YAL016W,1.00296420156121
YAL017W,0.0396590463114568
YAL018C,0.032370363322381
YAL019W,0.160064323304185
YAL020C,0.101867891248105
YAL021C,0.320415758038943
YAL022C,0.380296731528537
YAL023C,1.33137710581161
YAL024C,0.0082820294506522
YAL025C,0.363916623920124
YAL026C,0.0124623213492348
YAL027W,0.122143721024074
YAL028W,0.0258144751173332
YAL029C,0.0441287395307038
YAL030W,0.991233759794821
YAL031C,0.0629627572116157
YAL032C,0.0239158119944664
YAL033W,0.307366929804374
YAL034C,0.00629322761065357
YAL034WA,0.0288045988518973
YAL035W,1.17824628987868
YAL036C,1.44004363296609
YAL037W,0.0330499849291163
YAL038W,60.0507050234759
YAL039C,0.980837283417172
YAL040C,0.0790116591301384
YAL041W,0.0582429683392048
YAL042W,1.9074390213337
YAL043C,0.0938777479962839
YAL044C,4.15343768862459
YAL046C,0.254145945539953
YAL047C,0.0256464984960242
YAL048C,0.0108872796321171
YAL049C,0.909422450974229
YAL051W,0.0671882825970726
YAL053W,0.610385390459041
YAL054C,0.0154051924106577
YAL055W,0.357513166774035
YAL056W,0.0519577324854618
YAL058W,0.233510270342418
YAL059W,0.609029241382627
YAL060W,0.441853304889374
YAL061W,0.0444324157130227
YAL062W,0.118148871994837
YAL063C,0.00276713951705516
YAL064CA,0.0198557328407779
YAL064W,0.0218860730298501
YAL064WB,0.0225323585534801
YAL065C,0.00958521126084688
YAL067C,0.0143613214381005
YAL068C,0.219442742457288
YAR002CA,1.36325991198562
YAR002W,0.366380186762441
YAR003W,0.0715973569308617
YAR007C,0.297077193917163
YAR008W,0.262482358877004
YAR009C,0.832280067402051
YAR010C,0.321267629393103
YAR014C,0.0734490900579018
YAR015W,0.995226584309122
YAR018C,0.110580213112718
YAR019C,0.0184262593011262
YAR020C,4.10154245009006
YAR023C,0.0219309746931932
YAR027W,0.24267910030595
YAR028W,0.0861360433988305
YAR029W,0.00854017042366387
YAR031W,0.00897118212421443
YAR033W,0.0767059434261877
YAR035W,0.042197580074882
YAR042W,0.0631833494364723
YAR050W,0.00521166270833008
YAR064W,0.00522139080686345
YAR066W,0.0212675564073446
YAR068W,0.0633034175152886
YAR071W,1.3912664700374
YBL001C,1.19704095744256
YBL002W,3.1168088883574
YBL003C,3.12105933485293
YBL004W,0.08038710784255
YBL005W,0.0842424179199966
YBL005WA,0.0724365070771052
YBL006C,0.803938257936567
YBL007C,0.512866995455037
YBL008W,0.0191464528789749
YBL009W,0.0352665237199641
YBL010C,0.0174426072267682
YBL011W,0.224713977536064
YBL013W,0.00566046240949715
YBL014C,0.0340836579011873
YBL015W,0.272792849567239
YBL016W,0.244749781098278
YBL017C,0.0485698876823243
YBL018C,0.462290756526068
YBL019W,0.0256569041376434
YBL020W,0.141821172471979
YBL021C,0.206550517757933
YBL022C,0.50514339900583
YBL023C,0.0768073257059349
YBL024W,0.524543080708395
YBL025W,0.116585862664458
YBL026W,0.654942309461499
YBL027W,12.6135480752524
YBL028C,0.279855599471808
YBL029W,0.0112942889537711
YBL030C,6.14856459428401
YBL031W,0.0148767444127057
YBL032W,0.304956883881877
YBL033C,0.323554010350047
YBL034C,0.0824485482581991
YBL035C,0.167982653157544
YBL036C,0.470621310412749
YBL037W,0.0374127825597378
YBL038W,0.401523628181065
YBL039C,1.88949139452044
YBL040C,0.536360073836728
YBL041W,0.987989531441049
YBL042C,0.549595809473881
YBL043W,0.0740905663204053
