Gene,Xobs
YFL018C,1.521492
YNR076W,0.473689
YPL222W,0.018820
YKL082C,0.352898
YPR186C,0.053689
YGR275W,0.414327
YNL146W,0.029719
YFR028C,0.278026
YER045C,0.049937
YNL308C,0.804485
YDL177C,0.085822
YML125C,1.163961
YOR149C,0.023648
YBR026C,0.217435
YJL217W,0.928877
YFL052W,0.008336
YKR104W,0.012451
YJR004C,0.038852
YMR135C,0.193375
YBL080C,0.010402
YNR014W,0.140717
YLL019C,0.015275
YGL192W,0.001728
YKL085W,0.906953
YOR351C,0.008140
YOR288C,0.319596
YCR095C,0.083060
YPR041W,1.063716
YOL062C,0.102730
YHR119W,0.043922
YPL077C,0.012355
YDL225W,0.242968
YDL159W,0.033691
YLR045C,0.039306
YDR079W,0.323612
YHR117W,0.145050
YIL076W,1.106865
YBR205W,0.600953
YOR007C,2.510455
YDR502C,0.894991
YBR167C,0.071205
YMR079W,1.010894
YFR031CA,32.877856
YOR394W,0.091715
YDR378C,0.406396
YDL076C,0.117360
YDR484W,0.009650
YPR158W,0.108069
YHR158C,0.029675
YHR044C,0.017536
YMR072W,1.047558
YIL147C,0.066968
YLL058W,0.131681
YDR073W,0.009030
YPL063W,0.514828
YFL017C,0.383265
YBR253W,0.089372
YNL153C,0.624341
YBR122C,0.145805
YNL309W,0.024036
YOL105C,0.024091
YMR214W,0.511573
YLR251W,0.085536
YJL204C,0.053255
YOR348C,0.055687
YGL077C,0.790124
YER019CA,1.767178
YFL031W,0.210381
YGR035C,0.156944
YKL216W,3.000591
YKL084W,0.662181
YGR034W,16.337194
YOL158C,0.409321
YML036W,0.246705
YLR131C,0.020949
YEL025C,0.007618
YDL024C,0.022260
YFL050C,0.003857
YGL247W,0.151652
YCL043C,4.214575
YPL072W,0.019479
YPR047W,0.056714
YJR017C,0.432348
YHR206W,0.160496
YNL290W,0.137690
YHR149C,0.046095
YGL033W,0.133346
YBL006C,0.804073
YGL221C,1.098614
YBR170C,0.169340
YMR303C,0.809803
YHR166C,0.025866
YMR088C,0.083807
YDR304C,1.978158
YDR382W,22.415640
YGR255C,0.135152
YMR275C,0.025117
YNL092W,0.019634
YER122C,0.491381
YOR151C,0.678773
YMR244W,0.065838
YNR066C,0.011069
YGR072W,0.032763
YFL008W,0.040982
YJR124C,0.152381
YMR260C,1.221955
YKL139W,0.035112
YDR080W,0.039336
YJR109C,0.223801
YMR209C,0.066350
YPR017C,0.061232
YDR016C,0.312524
YKL174C,0.382726
YNR058W,0.021373
YMR223W,0.011662
YDR246W,0.280739
YPR108W,1.062015
YDR429C,2.721653
YPR035W,5.035937
YNR051C,0.042984
YKL195W,0.289641
YPL018W,0.027021
YMR186W,2.357738
YBL036C,0.470700
YDL184C,2.665841
YBR247C,0.354423
YMR227C,0.083859
YLR445W,0.049383
YER170W,0.059649
YIR003W,0.172257
YNL069C,11.949063
YLR423C,0.023343
YMR216C,0.050279
YJR122W,0.050097
YOR099W,2.637328
YDR403W,0.007399
YNR001C,1.531975
YDR030C,0.032101
YDR285W,0.026658
YBR177C,0.520074
YER154W,0.529446
YJR057W,0.209917
YKR081C,1.784228
YMR307W,22.129674
YCR036W,0.147977
YLR098C,0.023602
YGL223C,0.069252
YPL174C,0.002772
YDL042C,0.169845
YOL009C,0.102609
YDL229W,47.964631
YOL086C,48.683355
YPL110C,0.057822
YDR351W,0.027361
YMR043W,0.737497
YMR099C,0.748432
YDL079C,0.009711
YER129W,0.012132
YGR101W,0.202245
YBR139W,0.476977
YLR158C,0.009595
YDL167C,0.040022
YKL156W,6.730571
YGL085W,0.048178
YLR462W,0.011463
YGR159C,2.753696
YBR031W,31.742280
YLR306W,0.078080
YPR100W,0.727277
YDR453C,0.074081
YDL169C,0.035984
YFR024CA,0.667346
YGL245W,2.949288
YNL108C,0.395844
YOR322C,0.077864
YBR041W,0.432548
YKL052C,0.048129
YEL013W,0.320356
YDR260C,0.084894
YIL001W,0.059882
YBR082C,5.217344
YJL008C,1.226867
YIL128W,0.187941
YER124C,0.144731
YPL002C,0.066224
YOR162C,0.017141
YMR049C,0.634102
YER047C,0.021105
YML133C,0.105935
YER007W,0.031754
YNR033W,0.134090
YLR129W,0.262544
YOL154W,0.057179
YDR337W,0.183925
YIR026C,0.777354
YHR169W,0.306790
YNR015W,0.263880
YLR155C,0.017226
YGL063W,0.007335
YNR028W,0.159170
YIL094C,1.080103
YPR060C,0.630053
YGR056W,0.018765
YIL160C,0.009572
YOL095C,0.024794
YJL095W,0.012605
YHR174W,61.182182
YHR010W,21.539052
YDL055C,3.683708
YML100WA,0.106633
YLR249W,10.241800
YLL013C,0.010767
YPL259C,0.088417
YNR067C,0.324392
YBR172C,0.046296
YIL029C,0.016821
YNL282W,0.056191
YDR108W,0.034172
YJL184W,0.392683
YLR117C,0.023886
YGR093W,0.107891
YNL088W,0.148358
YDL037C,0.026299
YDR062W,0.999773
YML041C,0.053711
YJL081C,0.156332
YNL100W,0.537954
YLR070C,0.036897
YIR038C,0.571286
YLR222C,0.497792
YPL125W,0.055290
YLR013W,0.038734
YCL051W,0.011790
YJR111C,0.158311
YLR250W,0.302055
YGL208W,0.059492
YMR113W,0.299028
YGL163C,0.025822
YLR449W,1.285985
YKL050C,0.008273
YPL106C,2.833436
YLR277C,0.061044
YJL098W,0.195921
YER152C,0.223370
YCL056C,1.530407
YMR276W,1.409881
YDR198C,0.062946
YPR058W,0.446023
YOR113W,0.018450
YFR055W,0.104844
YBL030C,6.149595
YAL056W,0.051966
YPL154C,2.761532
YPL101W,0.177015
YER138C,0.435937
YER167W,0.052426
YNL246W,0.172589
YDL085W,0.047026
YPR088C,0.992128
YKL110C,0.311340
YER088C,0.347855
YGL049C,0.082437
YDR035W,1.482233
YNL182C,0.227262
YDR289C,0.054958
YDL112W,0.317640
YML093W,0.306106
YLR019W,0.079992
YER024W,0.043758
YDL109C,0.031417
YLR025W,0.390488
YMR170C,0.051337
YGR172C,0.536490
YNL297C,0.032160
YNL098C,0.872268
YCL033C,0.857766
YIL022W,0.286165
YNL213C,0.025824
YKL217W,0.026094
YPR199C,0.042642
YGR106C,1.753840
YPL034W,0.099867
YHL023C,0.027243
YPR042C,0.027467
YKL103C,0.124977
YER137C,0.202485
YMR191W,0.091383
YOR361C,1.614074
YJR126C,0.121676
YCR099C,0.001335
YML056C,1.846556
YNL254C,0.018965
YGL121C,0.078292
YGR204W,1.336282
YKR094C,10.797150
YNL042W,0.024020
YOR254C,1.019554
YKR091W,0.075870
YNL162W,11.262762
YKR025W,0.462517
YOR056C,0.666621
YPL011C,0.166323
YCL038C,0.103710
YKL191W,0.749484
YPR071W,0.045175
YBR018C,0.010925
YOR189W,0.198860
YOR061W,0.379599
YJL203W,0.069114
YOR091W,0.587074
YJL115W,0.296821
YOR165W,0.262474
YPL141C,0.011901
YGR047C,0.111447
YER093CA,0.380984
YNR030W,0.492185
YKR084C,0.262999
YDR263C,0.018999
YPR002W,0.017176
YHR131C,0.025912
YOL122C,0.220571
YGL025C,0.058718
YJL207C,0.019973
YAL024C,0.008283
YPL207W,0.586272
YDL058W,0.038261
YIL065C,0.237692
YOR129C,0.031719
YOR356W,0.290163
YIL034C,0.634727
YDR341C,2.900692
YJL084C,0.062849
YDR055W,1.811457
YGR245C,0.287406
YBL002W,3.117331
YGL141W,0.033727
YPL253C,0.023537
YOL144W,0.111374
YBR117C,0.005161
YER111C,0.024135
YOR068C,0.010477
YDR336W,0.042000
YNL056W,0.522229
YLR097C,0.012555
YHR009C,0.110476
YNL248C,0.876320
YGR148C,21.230779
YML088W,0.089336
YDR529C,1.123918
YPL119C,0.010621
YLL043W,0.161985
YBL018C,0.462368
YOR257W,0.437458
YMR257C,0.015310
YLR079W,0.388262
YNL295W,0.011547
YPL229W,0.233926
YPL215W,0.130658
YNL103W,0.043246
YMR220W,0.518341
YNL024C,0.059033
YHL026C,0.083490
YPL248C,0.005192
YGL062W,0.279803
YHR175W,0.260092
YOL048C,0.074380
YEL004W,0.057057
YMR164C,0.039504
YJR007W,1.098992
YMR084W,0.020147
YGR065C,0.107595
YER012W,1.499303
YMR131C,1.121548
YDL150W,0.178371
YHR052W,0.610441
YGR126W,0.005559
YCR028C,0.054799
YDR523C,0.011586
YOR177C,0.022687
YDR461W,0.837592
YCR008W,0.062246
YHR081W,0.374496
YBR079C,1.010747
YOL015W,0.003537
YMR095C,0.007971
YPL023C,0.386906
YNL085W,0.337266
YER039C,0.013155
YEL030W,0.015186
YOR327C,1.040293
YOL006C,0.071515
YLR119W,0.423472
YOR003W,0.003750
YLR354C,1.979049
YNL138W,1.065506
YIL117C,0.153253
YJL155C,0.092384
YPL143W,13.355242
YGL010W,0.035767
YOR014W,0.065855
YLR313C,0.007697
YJR100C,0.155346
YFL023W,0.146140
YER186C,0.022298
YMR226C,2.607234
YPL039W,0.056468
YBR023C,0.149267
YCL019W,0.450381
YDR076W,0.021426
YNL172W,0.039376
YPR098C,0.961404
YJL143W,0.971943
YML018C,0.189462
YMR277W,0.073952
YDR143C,0.086791
YDR221W,0.045215
YDR393W,0.076722
YPR015C,0.034506
YDR485C,0.057004
YOL141W,0.017822
YKL161C,0.010828
YER098W,0.006355
YEL016C,0.036554
YDL136W,13.094669
YOL003C,0.046312
YGL003C,0.029302
YMR162C,0.011330
YJL153C,0.014411
YGR195W,0.909187
YOL119C,0.242697
YLR132C,0.079687
YJL093C,0.029139
YOL001W,0.025145
YOR357C,0.233097
YLR080W,0.031346
YOR062C,0.080463
YBR234C,0.558342
YPR110C,1.208713
YGR132C,0.501037
YHR177W,0.010694
YDL202W,0.146450
YPL038W,0.212550
YLR228C,0.030328
YCR102C,0.020836
YBR039W,0.735509
YML010W,0.399641
YHR135C,0.492468
YOR311C,0.313737
YPR181C,0.576191
YDR093W,0.062697
YBR210W,0.177963
YLR353W,0.023447
YGR192C,36.297992
YIL011W,0.834171
YPL140C,0.028887
YGR038W,0.410455
YEL049W,0.130180
YJL010C,0.183121
YAR010C,0.321321
YEL076C,0.022699
YDR371W,0.023558
YOL162W,0.053772
YLL021W,0.059013
YPL199C,0.649922
YGL191W,1.201955
YMR034C,0.021451
YDR231C,0.117548
YPR102C,17.810459
YML030W,0.458511
YOR278W,0.125690
YOR261C,0.494934
YDL025C,0.021155
YJR134C,0.068742
YGL059W,0.011849
YGR237C,0.074400
YDL010W,0.178076
YDL203C,0.031531
YJR149W,0.062118
YDL224C,0.068275
YMR143W,2.546625
YMR228W,0.095397
YKR095W,0.055586
YOR173W,0.029942
YGR217W,0.035580
YML091C,0.050736
YGL092W,0.173391
YBR115C,0.239905
YGR041W,0.036305
YDR137W,0.045616
YER086W,0.599835
YOL023W,0.010553
YJR155W,0.011951
YDR423C,0.123285
YDR387C,0.025186
YKR017C,0.012501
YNL083W,0.018383
YHL034C,3.247221
YLR350W,1.648190
YBR197C,0.025308
YDR191W,0.030976
YIL009CA,0.387351
YGL230C,0.036924
YER136W,1.148593
YKR014C,0.525124
YER160C,0.538713
YNR008W,0.129583
YLR244C,1.172988
YFL017WA,1.017957
YKR042W,17.924623
YOR259C,1.180690
YHR195W,0.155140
YLR419W,0.032291
YHR030C,0.262157
YFR037C,0.285520
YNL062C,0.491832
YNR053C,0.852487
YAR042W,0.063194
YHR032W,0.320985
YDR147W,0.055396
YDL232W,1.815726
YJL210W,0.150891
YOR097C,0.137193
YPR082C,0.386007
YDR395W,0.354566
YPR040W,0.074346
YDL075W,19.852337
YLR453C,0.016653
YIR001C,0.073062
YFL034W,0.020468
YHR069C,0.447216
YOR296W,0.009456
YHR159W,0.011180
YPL111W,1.388446
YOL125W,0.108922
YOL082W,0.074424
YMR283C,0.065859
YGR079W,0.342966
YHR025W,3.078168
YDL205C,0.043726
YLL006W,0.030985
YGR210C,0.676184
YJL073W,0.032890
YGR074W,0.238454
YIR005W,0.101405
YGL206C,0.243631
YBR241C,0.365979
YPL051W,0.135136
YKL001C,0.250477
YDL248W,0.033612
YGL187C,0.509262
YPR034W,0.191972
YNL275W,0.016452
YDR252W,0.019614
YOL081W,0.022749
YFR042W,0.159146
YBL069W,0.131630
YGR168C,0.024847
YIL133C,10.061518
YMR134W,0.103739
YHR013C,0.463020
YDL053C,0.352385
YGL140C,0.057011
YFR047C,0.489107
YKL060C,87.108982
YNL316C,0.097426
YLR308W,0.030118
YLR448W,7.981046
YBL093C,0.280310
YGR147C,0.337899
YLR314C,0.163243
YNR063W,0.008130
YNL142W,0.108866
YLR074C,1.115879
YFR057W,0.029647
YOL128C,0.044811
YLR092W,0.006148
YBL016W,0.244791
YLR196W,1.408318
YBR159W,1.297672
YBR090C,0.279953
YCR024C,0.021906
YDR088C,0.040214
YCR020CA,0.068014
YPL138C,0.093037
YDR276C,5.322459
YHR171W,0.043270
YJR045C,1.286475
YHR112C,0.312345
YOR046C,1.197962
YML124C,1.226389
YJR098C,0.011413
YMR175W,0.030497
YMR212C,0.133369
YJR024C,0.640387
YJR127C,0.031572
YGL044C,0.271213
YGL101W,0.264496
YOL072W,0.014880
YDL146W,0.009006
YER165W,1.368440
YHR201C,0.510447
YDR505C,0.051016
YOR039W,0.205283
YLR332W,0.142706
YPR151C,0.044201
YKL086W,0.050483
YNL214W,0.031027
YMR177W,0.087518
YIR039C,0.009932
YPR149W,2.632830
YAL054C,0.015408
YKL019W,0.251581
YBL106C,0.017610
YAL044C,4.154134
YBR080C,0.344179
YNR034W,0.123073
YJR063W,0.552900
YLR384C,0.219294
YEL051W,0.813966
YDR067C,0.061079
YGL190C,0.068082
YOR310C,3.014851
YJR073C,0.542414
YBR033W,0.003845
YMR154C,0.019436
YLR012C,0.028994
YGL227W,0.009493
YOL108C,0.370101
YDL121C,0.421789
YDR281C,0.083145
YNL021W,0.080184
YHR116W,0.115196
YLR110C,38.633632
YBR196C,6.631976
YOR372C,0.030658
YKR106W,0.040864
YKR078W,0.023512
YJR159W,0.089046
YKL033W,0.041807
YBL040C,0.536450
YKL016C,0.869547
YNL130C,0.767398
YKL020C,0.023808
YIL111W,0.215301
YIL162W,0.112385
YFL033C,0.041921
YGL219C,0.137683
YHR113W,0.339861
YLR247C,0.040558
YGR262C,0.276143
YBR036C,0.874807
YLL042C,0.147153
YDL201W,0.455042
YDR173C,0.031973
YHR079C,0.011086
YLR363C,0.044037
YMR179W,0.017737
YKL040C,0.209970
YDR225W,8.070406
YER162C,0.020524
YPL236C,0.017742
YBR258C,0.104028
YHR073W,0.038505
YDL141W,0.082019
YOL148C,0.091269
YGL250W,0.039366
YBR085W,0.158527
YBL032W,0.305008
YHR133C,1.236837
YDR138W,0.030231
YDL081C,18.778403
YJL082W,0.108010
YPL048W,1.127439
YOL083W,0.115638
YJR028W,0.884113
YGL211W,0.121680
YGL054C,0.588050
YML005W,0.096493
YIL131C,0.176330
YAL016W,1.003132
YMR184W,0.701851
YDR412W,0.257762
YER178W,2.258723
YPL263C,0.262338
YMR033W,0.230168
YDL031W,0.394624
YDR410C,0.285465
YFL042C,0.038844
YNR019W,0.079407
YBL039C,1.889808
YLL045C,5.539934
YIL045W,0.023937
YHR005CA,0.723139
YML106W,0.812842
YDR032C,2.869017
YNR068C,0.004783
YOL029C,0.092291
YGR063C,0.794790
YGL073W,0.043771
YJR052W,0.033408
YKR061W,0.048467
YOR302W,7.500389
YOR092W,0.053193
YBL105C,0.036002
YDR145W,0.191949
YOR349W,0.010177
YOL143C,1.086424
YEL070W,0.023324
YMR230W,4.467185
YDR375C,0.043380
YGL203C,0.261041
YGL071W,0.064427
YML022W,2.012181
YLL005C,0.006414
YKL194C,0.029033
YJL223C,0.185322
YOL151W,0.982196
YDR497C,0.862220
YBR158W,0.296814
YLR263W,0.019325
YAL061W,0.044440
YDR511W,0.221845
YNL194C,0.012911
YLR231C,0.233545
YKL039W,0.551287
YDR468C,0.224574
YLR130C,0.158399
YGL210W,0.322022
YER060WA,0.037711
YDR178W,0.726589
YGR234W,3.709857
YNL014W,0.033592
YGL184C,0.020902
YOL109W,20.232963
YEL009C,0.571291
YGR282C,6.177625
YLR328W,0.116978
YGR280C,0.577658
YKL072W,0.034101
YEL050C,0.274914
YDL107W,0.012895
YPL091W,1.493953
YJL158C,15.409255
YOR216C,0.115066
YNL169C,0.260451
YBR043C,0.040374
YNL081C,0.520466
YGR121C,0.072348
YHR008C,0.913152
YBR127C,1.986147
YBL095W,0.120327
YMR319C,0.189226
YNL168C,0.406902
YDL133W,0.075269
YKL014C,0.055974
YMR196W,0.009885
YKR054C,0.011132
YPL192C,0.009971
YFL056C,0.007090
YMR144W,0.051297
YGR278W,0.043753
YCR086W,0.084262
YDR258C,0.231158
YLR114C,0.063138
YEL020C,0.063019
YER147C,0.096389
YDR142C,0.013657
YBR297W,0.015832
YJL163C,0.029920
YLR326W,0.130870
YNR026C,0.171283
YHR153C,0.016395
YNR061C,0.356039
YHR208W,2.208357
YPR062W,3.151384
YMR081C,0.033628
YIR027C,0.006506
YPL056C,0.270417
YOL089C,0.013883
YKL176C,0.023801
YBR105C,0.111564
YNR036C,0.559189
YBL001C,1.197242
YOR334W,0.014891
YDR229W,0.157324
YNL219C,0.484081
YPR072W,0.268858
YDL124W,1.553250
YAL007C,0.382429
YFR029W,0.034225
YBR302C,0.399532
YGR049W,0.247480
YBR010W,36.005591
YDR119W,0.310171
YPL216W,0.009005
YKR076W,0.092724
YLL024C,19.638604
YCR020C,0.059962
YGR285C,5.531899
YER029C,0.291581
YKR093W,0.667328
YLR407W,0.126706
YEL046C,1.920825
YNL018C,0.019850
YHR196W,0.174850
YKL148C,0.250223
YJR039W,0.008746
YHR019C,2.002401
YLR461W,0.399247
YML053C,0.359805
YBR141C,0.164046
YNL164C,0.163033
YOR269W,0.039009
YBR065C,0.016512
YBR168W,0.004755
YOR308C,0.020690
YJL058C,0.034776
YBL024W,0.524631
YPL103C,0.077329
YAL040C,0.079025
YHR021WA,0.013390
YOR239W,0.162859
YOR232W,0.548133
YGL257C,0.033380
YBR219C,0.020731
YGL130W,0.331006
YLR028C,0.699081
YPL191C,0.007221
YNL005C,0.241575
YKR074W,1.210618
YER007CA,1.211973
YHR037W,0.404597
YPR093C,0.033532
YDR323C,0.033016
YCR069W,0.376256
YBR282W,0.642176
YKL130C,0.117629
YMR306W,0.004706
YDL198C,0.835245
YPR140W,0.126339
YOL052C,0.378746
YJL038C,0.018478
YFL016C,0.330415
YNL015W,0.915088
YHL029C,0.064804
YBR057C,0.048353
YGL086W,0.057008
YML117W,0.076939
YJR119C,0.010170
YNL292W,0.249402
YHL042W,0.019322
YJR092W,0.043801
YIR018W,0.012527
YDL227C,0.177580
YBR136W,0.012069
YGL166W,0.203414
YPR005C,0.025898
YBL042C,0.549688
YML023C,0.041154
YBR084W,0.839634
YIL093C,0.124361
YDL080C,0.053302
YIR017C,0.035352
YNL216W,0.119679
YCR106W,0.003374
YOR255W,0.025506
YDR490C,0.108367
YIL003W,0.037625
YJR080C,0.171879
YIL068C,0.107273
YCL036W,0.328811
YDR109C,0.012516
YKL009W,2.267623
YGR092W,0.031208
YGR162W,0.494679
YFL045C,5.147777
YKR022C,0.021998
YLR397C,0.232596
YMR117C,0.009070
YML074C,2.074311
YOR276W,2.828408
YPL065W,0.097556
YKL006W,15.492438
YPL204W,0.531809
YOR191W,0.043748
YER158C,0.048019
YJL053W,0.266561
YKR080W,0.417944
YDR217C,0.008640
YPL233W,0.033217
YOR222W,0.332437
YBR207W,1.011914
YGL243W,0.067465
YKR087C,0.104738
YOR018W,0.028587
YAR029W,0.008542
YPL078C,0.906781
YEL047C,0.602806
YDL005C,0.154678
YGL065C,0.091869
YHL031C,0.366782
YPL116W,0.041102
YKL107W,0.009053
YKR075C,0.125330
YNL122C,0.164249
YOR075W,0.061617
YFL057C,0.741899
YBL076C,1.222858
YHL047C,0.105208
YGR032W,0.072428
YIL139C,0.011030
YDR317W,0.027360
YMR201C,0.052709
YBR295W,0.011466
YEL076CA,0.008400
YPL113C,0.033463
YMR026C,0.050693
YDL017W,0.058898
YDR399W,1.332702
YGL110C,0.023156
YDR475C,0.008169
YKR024C,0.109651
YMR036C,0.031138
YOL115W,0.054045
YJL047C,0.017281
YJR062C,0.049856
YPL165C,0.005189
YML014W,0.225241
YJL148W,0.878456
YDR121W,0.122409
YDR038C,0.219201
YGR277C,0.551240
YOR080W,0.019783
YDR141C,0.048741
YDL246C,0.029246
YMR259C,0.103254
YPL050C,0.851107
YPL170W,0.459374
YLR014C,0.011107
YJL112W,0.037671
YFL054C,0.029383
YGR295C,1.299527
YKR001C,0.410085
YDL140C,0.493787
YNL335W,0.005130
YIL157C,0.651476
YKL150W,0.911599
YGL040C,0.965704
YFL034CA,0.380103
YLR178C,0.538807
YGL213C,0.258287
YDR311W,0.075123
YML071C,0.081090
YKL128C,0.608428
YCR104W,0.615816
YHL044W,0.029088
YLR266C,0.010687
YDR070C,0.048168
YLR100W,1.454347
YNL287W,0.483593
