Gene,Xobs
YLR290C,0.113586
YLR291C,0.538596
YLR295C,1.27795
YLR300W,8.758683
YLR301W,0.564059
YLR304C,1.178023
YLR312C,0.015052
YLR315W,0.010259
YLR324W,0.075472
YLR330W,0.387643
YLR333C,5.649928
YLR351C,0.598022
YLR352W,0.022875
YLR360W,0.020998
YLR367W,2.230183
YLR372W,3.826534
YLR376C,0.037419
YLR382C,0.023605
YLR388W,36.471063
YLR389C,0.139423
YLR390W,0.486409
YLR398C,0.185353
YLR408C,0.095169
YLR409C,0.165091
YLR412W,0.207218
YLR418C,0.253845
YLR426W,0.04691
YLR429W,0.538313
YLR432W,1.446263
YLR436C,0.021152
YLR437C,0.359529
YLR441C,6.966986
YLR446W,0.003552
YLR451W,0.027442
YLR459W,0.398477
YLR466W,0.135069
YLR467W,0.032307
YML002W,0.006176
YML004C,0.861407
YML009C,1.83665
YML011C,0.14371
YML013W,0.058397
YML019W,0.178096
YML021C,0.125992
YML045W,0.483485
YML051W,0.063748
YML067C,1.404266
YML070W,0.721182
YML073C,3.956407
YML075C,0.405233
YML076C,0.039572
YML077W,0.428805
YML085C,1.331271
YML096W,0.028474
YML098W,0.197465
YML101C,0.365344
YML107C,0.048765
YML116W,0.19168
YML121W,0.168842
YML126C,3.894186
YML128C,0.0434
YML130C,0.751944
YML132W,0.410172
YMR002W,1.081697
YMR006C,0.401609
YMR017W,0.017709
YMR018W,0.01685
YMR022W,0.198943
YMR025W,0.008945
YMR029C,0.042269
YMR031C,0.116994
YMR032W,0.161745
YMR042W,0.051878
YMR045C,0.30443
YMR053C,0.025641
YMR054W,0.322902
YMR060C,0.069973
YMR065W,0.029575
YMR067C,0.034491
YMR068W,0.011218
YMR069W,0.017526
YMR070W,0.042627
YMR071C,0.611885
YMR074C,1.30905
YMR076C,0.087674
YMR087W,0.113981
YMR090W,0.153651
YMR091C,0.351663
YMR094W,0.013786
YMR097C,0.036056
YMR108W,1.215408
YMR109W,0.128567
YMR115W,0.057365
YMR121C,0.596364
YMR130W,0.08915
